course,word,tfidf
信息论与编码理论.txt,CnxClx,0.0019913721526800864
信息论与编码理论.txt,Cnza,0.0019913721526800864
信息论与编码理论.txt,CoCC,0.003982744305360173
信息论与编码理论.txt,CoCCgCC,0.0019913721526800864
信息论与编码理论.txt,CoCCzCCCsC,0.0019913721526800864
信息论与编码理论.txt,CoCI,0.0019913721526800864
信息论与编码理论.txt,CoCa,0.0019913721526800864
信息论与编码理论.txt,CoCi,0.0019913721526800864
信息论与编码理论.txt,CoCiC,0.0019913721526800864
信息论与编码理论.txt,CoCiix,0.0019913721526800864
信息论与编码理论.txt,CoCsC,0.0019913721526800864
信息论与编码理论.txt,CoCx,0.009956860763400431
信息论与编码理论.txt,CoaC,0.0019913721526800864
信息论与编码理论.txt,CodiBCA,0.0019913721526800864
信息论与编码理论.txt,Cogx,0.0019913721526800864
信息论与编码理论.txt,Colog,0.0019913721526800864
信息论与编码理论.txt,CorXY,0.0019913721526800864
信息论与编码理论.txt,CovXY,0.0019913721526800864
信息论与编码理论.txt,CowXYXYI,0.0019913721526800864
信息论与编码理论.txt,CpC,0.003982744305360173
信息论与编码理论.txt,Csjedx,0.0019913721526800864
信息论与编码理论.txt,Csupmxxv,0.0019913721526800864
信息论与编码理论.txt,Csx,0.0019913721526800864
信息论与编码理论.txt,CuBs,0.0019913721526800864
信息论与编码理论.txt,Cusc,0.0019913721526800864
信息论与编码理论.txt,CvV,0.0019913721526800864
信息论与编码理论.txt,CxAx,0.0019913721526800864
信息论与编码理论.txt,CxCCx,0.003982744305360173
信息论与编码理论.txt,CxCo,0.003982744305360173
信息论与编码理论.txt,CxCoCx,0.011948232916080517
信息论与编码理论.txt,CxCxmodx,0.003982744305360173
信息论与编码理论.txt,CxEVukapCk,0.0019913721526800864
信息论与编码理论.txt,CxIx,0.0019913721526800864
信息论与编码理论.txt,CxRxSr,0.0019913721526800864
信息论与编码理论.txt,CxX,0.0019913721526800864
信息论与编码理论.txt,Cxdegx,0.0019913721526800864
信息论与编码理论.txt,Cxfxgx,0.0019913721526800864
信息论与编码理论.txt,Cxgxfx,0.0019913721526800864
信息论与编码理论.txt,Cxgxx,0.0019913721526800864
信息论与编码理论.txt,Cxhx,0.0019913721526800864
信息论与编码理论.txt,CxizI,0.0019913721526800864
信息论与编码理论.txt,Cxmod,0.007965488610720346
信息论与编码理论.txt,Cxmodx,0.0019913721526800864
信息论与编码理论.txt,Cxnod,0.0019913721526800864
信息论与编码理论.txt,Cxox,0.0019913721526800864
信息论与编码理论.txt,Cxx,0.011948232916080517
信息论与编码理论.txt,CxxCxMxx,0.0019913721526800864
信息论与编码理论.txt,CxxCxmodx,0.0019913721526800864
信息论与编码理论.txt,CxxfxxIxmod,0.0019913721526800864
信息论与编码理论.txt,Cxxgx,0.0019913721526800864
信息论与编码理论.txt,Cxxx,0.003982744305360173
信息论与编码理论.txt,Cxxxxx,0.003982744305360173
信息论与编码理论.txt,CyC,0.0019913721526800864
信息论与编码理论.txt,Cylxyx,0.0019913721526800864
信息论与编码理论.txt,CzoxZax,0.0019913721526800864
信息论与编码理论.txt,Czx,0.0019913721526800864
信息论与编码理论.txt,DAx,0.0019913721526800864
信息论与编码理论.txt,DCEdmcU,0.0019913721526800864
